,model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,val_id_f1,test_id_acc,train_acc,train_f1,val_AC,val_ANE,val_l2,val_EMD,test_AC_ood,test_ANE_ood,test_l2_ood,test_EMD_ood,middle_layer_entropy,weighted_shortcut_score,weighted_shortcut_score_normalized,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_0,inflow_from_1,inflow_from_10,inflow_from_11,inflow_from_2,inflow_from_3,inflow_from_4,inflow_from_5,inflow_from_6,inflow_from_7,inflow_from_8,inflow_from_9,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0
176,176,False,0.01,ViT-B_16-in21k,False,0.009,0.9715447154471544,0.9715405106544496,0.9237499833106996,tensor(0.9616),0.9615903496742249,0.973807454109192,-0.0684501528739929,651.4961339518519,2.099828004837036,0.9570648074150084,-0.1075762584805488,651.4961339518519,2.065020799636841,7.43362597266538,0.7540260553359985,34.65135955810547,0.0,1.5137568712234497,1.0579423335588702,0.008698378939755,58.728115202803565,58.73199950875741,60.105368601755714,96.3909077320311,184.76379839013129,417.07062927145614,0.0090559682278694,0.0088815870897747,0.122328914858965,0.4081549173170782,0.0043346020393073,0.1488562226295471,1.8037928342819212,22,5.884535264456396e-06,-1.916456783963601e-05,0.0002420152722976,1186.1563242766208,6.141229788736922,2.729129753301625,0.4801627578470387,56.1875,0.0181727162219586,25497665.004962604,0.00015256446524,60940,2.607804867891797,2.7058201197758107,0.0200960384153661,0.0117257560745221,0.0108879324087358,0.6748001310232808,7.948910140589118e-05,-0.0002588775729487,0.0441604610723716,1887578.3851256785,0.0020608615075858,0.0200960384153661,0.158393102990415,0.5903406739234924,0.0004977523931302,2.3637640476226807,2.919554710388184,0.4611044526100158,1.0,0.0,0.2814326105369976,,,0.0639416266052111,0.8847278313089002,,,,,0.0038408221346795,0.0187915388879174,0.0111503697507518,0.0175478113125399,24,49,0.1775362318840579,1.0,0.4167674280972505,761.4221599741758,0.0001803647942435,0.6827558252218386,27,70,0.1994301994301994,1.0,0.4510729248670911,369.84009582531655,0.0004034028113359,1.3038549528715495,0.0066946109533055,0.0033585475612983,0.0098052784114004,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0045870239846408,0.0223981738090515,0.005528996232897,0.0043346020393073,123
177,177,False,0.0,ViT-B_16-in21k,False,0.009,0.9766260162601628,0.9766259789466858,0.9149999618530272,tensor(0.9629),0.962887167930603,0.973390519618988,-0.0706046745181083,679.0784418284712,2.0535318851470947,0.9507923126220704,-0.1169831752777099,679.0784418284712,2.0236141681671143,7.597841594358796,0.6308476328849792,34.340858459472656,0.0,1.56494402885437,0.8613264776506407,0.0073983968380755,61.78452721013034,61.78960012893943,62.949778208319074,113.45052596926028,294.5951748141017,570.3663048586676,0.0076613008611161,0.007602617324153,0.0917736318156296,0.4138562342333824,0.0041851080022752,0.181148275732994,1.7965774536132812,22,5.0090953924806525e-06,-3.171337381792779e-05,0.0001843553082984,1138.6089794044,8.228581158991684,2.7869588602585806,0.4903175042057477,17.25,0.0152097025698394,29366836.094497345,0.0001709091344318,71118,2.911172644258064,2.738180020862824,0.0295718432510885,0.0109085034175613,0.0156077410337909,0.6579360460701629,6.000326980375683e-05,-0.0003798901755809,0.0264537275334214,2451554.4413783704,0.0020472972101952,0.0295718432510885,0.1306714732308279,0.4269129037857055,0.0002993283269461,2.1686313152313232,2.88689923286438,0.484301745891571,1.0,0.0,0.2822718738586625,,,0.0741030056484977,0.8979175670907495,,,,,0.0045747954579069,0.0163757780112169,0.0070288537916288,,25,51,0.17,1.0,0.207945489145238,749.8225373428421,0.0002289117234119,0.6717401533934535,29,68,0.167487684729064,1.0,0.3787296443534844,509.3394024969567,0.0002888168732923,1.3087286979814323,0.0097655743125569,0.0049067457514125,0.0145377260287684,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0043549598194658,0.0194934587925672,0.0050448905676603,0.0041851080022752,129
178,178,False,0.01,ViT-B_16-in21k,False,0.009,0.9695121951219512,0.969506025314331,0.9087499976158142,tensor(0.9603),0.9603416323661804,0.9764779210090636,-0.0652317032217979,651.4960833036295,2.088230609893799,0.9474287629127502,-0.1248796582221984,651.4960833036295,2.0402514934539795,7.551699409421328,0.6022778749465942,31.87954330444336,0.0,1.26847505569458,1.2219386055798271,0.00736855831245,89.68311853462771,89.69388246292515,91.38424125741577,215.7664562961175,410.0928909116984,325.18177963990496,0.0075920668277831,0.0072767458759699,0.1215755465571144,0.3851698500599586,0.0032288897782564,0.1504619568586349,1.8181416988372805,22,1.1228806365037142e-05,-2.165234001078142e-05,0.0001522488774292,1360.3322405496062,6.722223124368543,2.7468278597398657,0.4535277283954786,37.55555555555555,0.0197092977946522,23414743.005955216,0.0001141202732,58189,2.8848490543962497,2.780778853151186,0.0168325791855203,0.0094302307482921,0.0093106068338266,0.672105697054555,0.0001798124063815,-0.0003467295813937,0.0390414754356691,1462188.4036813118,0.0018274641410446,0.0168325791855203,0.1510109319268655,0.444192498922348,0.0005173538229428,2.2999370098114014,2.9752328395843506,0.4928033351898193,1.0,0.0,0.2431176580353823,,,0.1291281351333753,0.8420013805997236,,,,,,0.0060720523624648,0.011840790487664,0.0109576414167721,16,27,0.225,1.0,0.1886328145583819,822.1282094704216,0.0002216849386269,0.5442161292787214,36,95,0.1507936507936507,1.0,0.3369135372166792,553.6873901592742,0.0002059528765035,1.4154171382804828,0.0201833662203978,0.0101945634136159,0.0370870415897962,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0036091969814151,0.0177792701870203,0.0043781576678156,0.0032288897782564,139
179,179,False,0.0,ViT-B_16-in21k,False,0.01,0.9776422764227642,0.9776421785354614,0.9375,tensor(0.9708),0.970763862133026,0.9823210835456848,-0.0511407069861888,679.0785664436166,2.092272996902466,0.9583211541175842,-0.1025475338101387,679.0785664436166,2.061448574066162,7.562970599428154,0.6892209053039551,35.31455993652344,0.0,1.3596051931381226,1.1392724847398568,0.0083926678729309,66.24529699249912,66.25044268888465,67.51656250227046,126.83626599231322,192.4961740226308,203.2195523239502,0.0086841410642435,0.0084312582643022,0.1201790882396409,0.4320042723246536,0.003880932694301,0.1522930115461349,1.801053762435913,22,5.734136432377169e-06,-1.4707171098483018e-05,0.0001975896291336,1133.6379484676495,7.652179580918235,2.7472949676161607,0.4681683486922476,5.555555555555556,0.0166248319605624,36004870.84029692,0.0001517273620242,43636,2.2814551698054197,2.7595434991954857,0.0103234728234728,0.0108001736710581,0.0065914244485673,0.682485838489315,7.935413692106976e-05,-0.0002035310590857,0.0378414053048201,2601714.9100510576,0.0020997397061671,0.0103234728234728,0.1494625191379025,0.5128542184829712,0.0004865707014687,2.178501844406128,2.890187263488769,0.4681808352470398,1.0,0.0,0.2936720611282933,,,0.0835791489562864,0.897266842630109,,,,,,0.0051399476075478,0.0102361455820478,0.0037779152240087,26,46,0.1415384615384615,1.0,0.1143873512429966,895.687335972682,0.0001138333208348,0.6568400194593379,30,72,0.1655172413793103,1.0,0.3216297880917582,547.3385970176616,0.0002374286841719,1.3178336397662411,0.0126631703872103,0.0063719296087707,0.0192789263931173,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0041164951398968,0.0203826054930686,0.0049689738079905,0.003880932694301,129
180,180,False,0.01,ViT-B_16-in21k,False,0.01,0.9735772357723578,0.9735733270645142,0.9412499666213988,tensor(0.9631),0.963139832019806,0.9782252907752992,-0.0541334934532642,664.9884179382763,2.120382070541382,0.9650051593780518,-0.0861313566565513,664.9884179382763,2.0878610610961914,7.55132136479782,0.8107606172561646,37.40380096435547,0.0,1.4025816917419434,2.220245498264049,0.0096119144843129,68.42693103930071,68.43169138716617,69.78914103147363,129.3557203095043,320.7874126785952,577.4367450024325,0.0099479465449121,0.0097927102791572,0.1324170256296972,0.4517797706097839,0.0051430556923151,0.1501518487930297,1.833431601524353,22,6.673169725571361e-06,-5.99549665555854e-06,0.0002673308534172,1255.4914080447606,7.530073273849073,2.734317944148153,0.4378905098057524,56.6875,0.0154376781132623,28082743.72934229,0.0001785440049171,66033,2.948308070185854,2.787255061682306,0.021528785679729,0.0137149822133257,0.0115041459929568,0.6638811961479839,8.882616573096454e-05,-7.980569802107818e-05,0.0473659838564993,2109749.016326605,0.0023765886289343,0.021528785679729,0.1825593102586539,0.4749930799007416,0.0005605465266853,2.2291717529296875,2.94275426864624,0.4666318595409393,1.0,0.0,0.3381297698093575,,,0.087524071837977,0.8694842367988126,,,,,0.0057490507340939,0.019058868788505,0.0074924599765123,0.0106913118640989,24,47,0.1702898550724637,1.0,0.2463430486684263,824.1113391654709,0.00015957879291,0.4762294105600511,29,78,0.1921182266009852,1.0,0.4295852945813043,374.1018928256005,0.0003938132879907,1.5099487142706312,0.0069109375846588,0.00346745045918,0.0145117824128743,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0052656349726021,0.0222856886684894,0.0059451768174767,0.0051430556923151,130
181,181,False,0.0,ViT-B_16-in21k,False,0.01,0.975609756097561,0.9756093621253968,0.918749988079071,tensor(0.9624),0.9623716473579408,0.9778109788894652,-0.0607159696519374,679.0783783482806,2.0740509033203125,0.9543907642364502,-0.1106386631727218,679.0783783482806,2.0481345653533936,7.5721044819529295,0.687282145023346,33.921504974365234,3.1027415388962254e-05,1.39453125,1.1701269666306748,0.0081269507791201,75.53905183347274,75.5457325311539,76.7501759070499,145.90249683492752,375.7031819992608,386.2502479573995,0.0083672506680727,0.0082748838046313,0.1063704417697136,0.4084154417762365,0.0044053806923329,0.1664477735757827,1.8362853527069087,22,1.3030442985455529e-05,-1.862103327993998e-05,0.0002080519482962,1210.3728416409558,6.472680509845346,2.675260192559195,0.4450685147919464,10.25,0.012811864810601,16425857.362443712,0.0001237200725846,38040,1.614359233026045,2.676366266975611,0.0203008344312692,0.0116348214965838,0.0109514451813641,0.6827994986470092,0.0001656522410154,-0.0002367237932917,0.0336238982200821,1292081.5017913536,0.001572817397936,0.0203008344312692,0.1479101108311881,0.4547725617885589,0.0004193325294181,2.2243666648864746,2.9802908897399902,0.4815084636211395,1.0,0.0,0.3093505178318426,,,0.0702166946215148,0.9038955434958468,,,,,0.0045353106059379,0.0128445305067447,0.0045671028910641,0.0039408178788915,18,33,0.2156862745098039,1.0,0.3094319657022689,786.6847936850114,0.0002893553368725,0.5246842973896759,28,77,0.2037037037037037,1.0,0.3889397788919517,432.5438917133318,0.0003384995792655,1.4512063730170888,0.0120546647966176,0.006063881427295,0.0229750820761934,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.004593335557729,0.0201707854866981,0.0053325067274272,0.0044053806923329,123
182,182,False,0.01,ViT-B_16-in21k,False,0.01,0.972560975609756,0.9725609421730042,0.9337499737739564,tensor(0.9568),0.9567805528640748,0.9795027375221252,-0.053972415626049,664.9884333967372,2.1394522190093994,0.9639851450920104,-0.0919137746095657,664.9884333967372,2.096893787384033,7.5865643442587745,0.6749557852745056,37.27289962768555,0.0,1.3105502128601074,1.4636134680070092,0.0081550935065148,73.30832831458514,73.31481224177732,75.19196738687918,149.1741042169765,300.37015671566985,243.0127431262487,0.0084795544681099,0.00829080755814,0.1342595143395597,0.4578416033859063,0.003658877685666,0.1559802144765854,1.8058364391326904,22,6.319477071067233e-06,-2.6149681275195515e-05,0.0001621970282397,1334.666913130382,6.982422688062146,2.7281977681528544,0.402449863084063,9.555555555555555,0.0155325178960445,29192520.40821615,0.0001080263154978,57184,2.7921216175000576,2.7772374265869715,0.0146703093428953,0.0104201116763093,0.0083427000010912,0.6724170080348634,0.0001000587545554,-0.0004140381518726,0.0406621928005852,1843731.3566622732,0.0017104229417094,0.0146703093428953,0.1649857088820789,0.3556269407272339,0.0005948370671831,2.263570070266724,2.963744640350342,0.4818670153617859,1.0,0.0,0.2612321137061907,,,0.0893867875958995,0.8812259289996496,,,,,0.0034026626876942,0.0079459041515465,0.0180387165652101,,22,47,0.2034632034632034,1.0,0.3549910716285501,769.6954908706223,0.0002840241608105,0.4913900226376224,31,81,0.1741935483870967,1.0,0.3741625224776045,469.3306735504345,0.0002755809427146,1.4942617673784326,0.0071741049919723,0.0035999657621587,0.0145996146878686,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0038436222821474,0.0177658088505268,0.0044993041083216,0.003658877685666,142
183,183,False,0.0,ViT-B_16-in21k,False,0.03,0.975609756097561,0.9756061434745787,0.9149999618530272,tensor(0.9637),0.9636431336402892,0.9763550162315368,-0.0677488222718238,679.0792303305703,2.0694212913513184,0.949230134487152,-0.1208525374531745,679.0792303305703,2.042013645172119,7.564715075703749,0.7333818078041077,34.29644775390625,0.0,1.314419507980347,1.2836415769169038,0.0086904308941804,115.9729766940686,115.98829969667015,117.59441787004126,269.3032914320294,805.6185272470439,327.52159271827526,0.0088873909956532,0.0088397751034676,0.1396774141200474,0.4133908553458936,0.0039198780432343,0.1594468504190445,1.822610855102539,22,8.054227644087104e-06,-3.5666189941525975e-05,0.0001991428071477,1471.6490924301845,5.724342260249048,2.7300570017240307,0.4500495723946562,6.0,0.0155878632142826,23749059.682272658,0.0001066865421222,373009,2.5538997577565965,2.7801439422328027,0.017406962785114,0.0111493413379032,0.0092056676685272,0.6944779410702281,0.0001265838064919,-0.000560545614698,0.0491895807952318,1511096.3929536396,0.0016767329049031,0.017406962785114,0.1752279815882668,0.5425160527229309,0.0006616225582547,2.4221303462982178,2.9186835289001465,0.4693246781826019,1.0,0.0,0.2605036174946629,,,0.077652442454414,0.8960515514814982,,,,,,0.0076493601577512,0.0024662698370293,0.0161803760693071,22,48,0.2077922077922078,1.0,0.5168520548021721,881.5573238072878,0.0001899981383907,0.5902643187572543,29,79,0.1945812807881773,1.0,0.3366409164707515,445.80648717748295,0.0003545254718702,1.380505003690502,0.0146153387761218,0.00736146453711,0.0247606679104253,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.004218315705657,0.0200545024126768,0.0050353766418993,0.0039198780432343,139
184,184,False,0.01,ViT-B_16-in21k,False,0.03,0.9735772357723578,0.9735771417617798,0.9174999594688416,tensor(0.9565),0.9565293788909912,0.9734549522399902,-0.0679146349430084,661.2046693750339,2.127516031265259,0.958716630935669,-0.0997644811868667,661.2046693750339,2.091217279434204,7.583891056868991,0.8436765670776367,38.24208831787109,0.0,1.2522295713424685,2.150044565250296,0.0099581671904411,53.7904404761218,53.79327713705869,55.04138753260772,84.414091691008,147.71760584739658,507.4505088663502,0.0103822156133048,0.0102272483790386,0.1537769169495929,0.4635798733430342,0.0054370565339922,0.1509149670600891,1.857483983039856,22,6.528494689218365e-06,-1.8141127977092283e-05,0.0002623991740114,1375.0453626277028,6.110181976724002,2.687435800173097,0.4045650477419601,37.55555555555555,0.0114413432632735,28466077.92860493,0.0001456404834085,263450,3.051822562065674,2.7587779548269604,0.0189888727624576,0.0143263968573574,0.010285975380315,0.6765949451752785,9.669769673702056e-05,-0.0002686998136066,0.057566338657766,1921872.43510636,0.0021571740617271,0.0189888727624576,0.2121973947824915,0.4202496707439422,0.0007270149653777,2.197100877761841,2.9484779834747314,0.4896461963653564,1.0,0.0,0.2556629003381377,,,0.0724073152838209,0.8838975869941754,,,,,,0.0134994796341051,0.0157598848873677,0.0144357332005307,23,41,0.1620553359683794,1.0,0.3379458927701984,939.5926521911848,0.0001557935801897,0.3741191505071861,30,85,0.1954022988505747,1.0,0.3573479352666895,473.57976831112734,0.0003054619203412,1.598305622945547,0.0137876132736335,0.0069416611062213,0.0368535351770737,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0054877363145351,0.021052211523056,0.0059646656736731,0.0054370565339922,137
185,185,False,0.0,ViT-B_16-in21k,False,0.03,0.967479674796748,0.9674775004386902,0.931249976158142,tensor(0.9509),0.9509388208389282,0.9657817482948304,-0.0844555795192718,679.0783501232313,2.056528091430664,0.9469493627548218,-0.1250781118869781,679.0783501232313,2.025995969772339,7.676303405298968,0.7057009935379028,38.08861541748047,0.0,1.337531566619873,1.532694398781042,0.008344100271632,69.48981702736337,69.4955172580549,70.53984678254179,143.59356431240758,332.48175472840967,639.2660934068762,0.008593139346317,0.0085277945512416,0.1178068868512203,0.4602687255870461,0.0047238743863999,0.1753123700618744,1.819657325744629,22,8.248914807669502e-06,-4.194731051441747e-05,0.0001845372304426,1299.6363624686185,6.587858444611594,2.7929461207546327,0.4357869252980751,90.5,0.0081360320310871,22212659.82094814,0.0001381565304749,27500,2.853505289723101,2.846034913913541,0.0185671191553544,0.0121160405974567,0.0100359670495417,0.6436715047885422,0.0001130876979223,-0.0005750725803586,0.0346833529794919,1620249.9772683936,0.0018940435393987,0.0185671191553544,0.1661036817091987,0.3519104719161987,0.0004419170145411,2.2367258071899414,2.92678451538086,0.4830367565155029,1.0,0.0,0.2628813827796432,,,0.0499802208602762,0.924885137359545,,,,,,0.0144728592451334,0.0063512614091161,0.0043105211259289,27,65,0.1851851851851851,1.0,0.5185205070423105,565.0258117603786,0.0003205754944183,0.6056795290404957,25,57,0.19,1.0,0.3993108361395218,480.0767052422395,0.0003639691791019,1.3606224874856854,0.0168489917369096,0.0084960709833521,0.0278183278929724,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0047744666226208,0.0186453219503164,0.0051878071390092,0.0047238743863999,140
186,186,False,0.01,ViT-B_16-in21k,False,0.03,0.9715447154471544,0.9715417623519896,0.9262499809265136,tensor(0.9527),0.9527178406715392,0.9759176969528198,-0.0653069987893104,661.2046503370506,2.088274955749512,0.9532307982444764,-0.1109735518693924,661.2046503370506,2.0539426803588867,7.614877866305529,0.7591259479522705,34.606441497802734,0.0,1.418826937675476,1.551940270094237,0.0095088051871057,119.69044033477712,119.70536356940828,121.1604238944612,244.94321370278143,457.5132901416503,570.2477701728948,0.0097054645756315,0.0092266364935085,0.1531127766976486,0.4206173495858643,0.0041424515657126,0.1652645617723465,1.813193440437317,22,5.951569267941291e-06,-7.211868391249276e-06,0.0002163890593044,1339.8843777758154,6.390520713765551,2.732434750364893,0.4366859326892702,10.888888888888893,0.0194837396372245,29690798.93492553,0.0001159842765486,47212,2.5805782458077973,2.731055605715436,0.019788838612368,0.0119188662123329,0.0101324329265505,0.6849949346887725,9.389148233107252e-05,-0.0001137738604147,0.0538548368998699,1882032.766198948,0.0018297587015239,0.019788838612368,0.1880310859583542,0.4734910130500793,0.0007493692683055,2.393235683441162,2.9206907749176025,0.4645167291164398,1.0,0.0,0.2478718247386058,,,0.1064980159671802,0.8713651474870742,,,,,0.0026235442997283,0.006085659252305,0.0058487083690181,0.0075789246246941,24,50,0.181159420289855,1.0,0.2737590141452761,852.7117062774975,0.0001501878357676,0.6021634957333072,28,75,0.1984126984126984,1.0,0.3664308526154166,511.351629364142,0.0003297056447603,1.3804542352505729,0.0086911345080598,0.0043645336284447,0.0144331806388825,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0042693261057138,0.0209835115820169,0.0050200670957565,0.0041424515657126,136
187,187,False,0.0,ViT-B_16-in21k,False,0.009,0.9776422764227642,0.9776421785354614,0.9362499713897704,tensor(0.9761),0.9761057496070862,0.9863755106925964,-0.0373322293162345,679.0788157005109,2.1673743724823,0.9656522870063782,-0.0814065709710121,679.0788157005109,2.136054515838623,7.536963172594357,0.8359703421592712,30.934307098388672,0.0,1.7187029123306274,0.9520063497510698,0.0104080159682604,95.71970880653048,95.72840762753592,97.25653453003916,168.0135494940894,375.380449784869,331.7754114218181,0.0106857853840551,0.0100758654404558,0.1062037216337767,0.3728481226243881,0.0044119851663708,0.164286196231842,1.768614649772644,22,1.07214193099289e-05,-3.238017249920843e-05,0.0003111418510934,1183.0254596097968,7.79449830933321,2.882458740347854,0.4910015549480968,29.55555555555556,0.0226242701641552,22949044.32384884,0.0002239450275499,70392,2.189197425543424,2.8494943839834708,0.0199637023593466,0.0128312942714389,0.0111894635245655,0.6432916152007134,0.0001065581664205,-0.0003218204364795,0.0307345846365964,2309033.022196717,0.0022257474531812,0.0199637023593466,0.1275278166546564,0.5124052166938782,0.0004170337051618,2.350745677947998,2.899623394012451,0.477770060300827,1.0,0.0,0.2578974451122215,,,0.0907861215788895,0.8886275323308894,,,,,,0.0111935557031225,0.0093927903870984,,31,60,0.1290322580645161,1.0,0.3452192787320542,708.4518371228688,0.0001576135088075,0.7906968603510053,27,64,0.1823361823361823,1.0,0.3265539504167656,421.49837557155,0.0003318498759107,1.1818325317393636,0.0137353039548156,0.0069151427713354,0.0173711375921213,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0047161187976598,0.0279311873018741,0.0058957384899258,0.0044119851663708,139
