model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,test_acc_0,test_acc_1,test_acc_2,test_acc_3,test_id_acc,num_edges,total_nodes,middle_layer_entropy,longest_path_to_logits,circuit_instability,normed_circuit_instability,weighted_shortcut_score,early_to_deep_edge_importance,path_depth_entropy,logit_contribution_ratio_deep_vs_shallow,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,object_edge_score,bg_edge_score,object_vs_bg_diff_mean,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy
203,True,0.0,ViT-B_16-in21k,False,0.01,0.9776422381401062,0.965,0.885,0.85999995,1.0,0.9261080372626855,52,27,7.418909907977278,3,6.643993856414454e-06,17659039744.0,10.717496871948242,0.0,1.3712003231048584,32.11454708585681,0.16628649830818176,1.76646888256073,22,0.16239112615585327,0.15660910308361053,-0.015941238680679475,0.0009272023012713702,-0.00037925502707682613,0.254475188769692,912.2099521532831,6.130814010952371,2.6369532016667496,0.48999769205771926,18.6875,0.019030803175372094,383929.93029808596,0.006627426781889164,4068,2.083353038171258,2.372328323399078,0.01113460183227625,0.3743958838782133,0.007090512972865912,0.6606142278934947,0.00025191093808694774,-0.0001030395314192172,0.018784104101549112,1413121.3061529577,0.0018006009048243722,0.01113460183227625,0.10171935121642367,0.9868748784065247,0.0024644252844154835,2.9987246990203857,3.000196933746338
204,True,0.01,ViT-B_16-in21k,False,0.01,0.9756097197532654,0.95,0.9,0.85999995,0.98499995,0.9244459675181222,41,24,7.456165009923473,5,7.328793799388222e-06,20201457664.0,10.273863792419434,0.0,1.5077592134475708,61.98779497275674,0.16754424571990967,1.7626721858978271,22,0.15478311479091644,0.14884603023529053,-0.016535375138884933,0.0008357291505780534,-0.0006735343188104517,0.2845254756587281,860.2653244220982,6.48930373844069,2.6095210676939775,0.49937002037316347,22.5,0.016913107475957614,347027.37765880034,0.006867069602490109,1688,2.04057760906578,2.3414001152858197,0.011867008960032215,0.4035152938980474,0.007782499892134443,0.671377819658264,0.00022077858975088913,-0.00017793080514326158,0.019856558095744593,1313627.798600519,0.001814106812996713,0.011867008960032215,0.10659857761411376,1.0532735586166382,0.002660897560417652,2.8628690242767334,2.979698896408081
205,True,0.0,ViT-B_16-in21k,False,0.01,0.9725609421730042,0.96,0.88,0.84999996,0.98499995,0.919445968626165,49,26,7.4516341702973214,3,8.063980203587562e-06,22001596416.0,10.717832565307617,0.0,1.1888656616210938,47.76004942686509,0.17055869102478027,1.7485918998718262,22,0.16923531889915466,0.163284569978714,-0.016943237433434757,0.0011456488387771163,-0.0006377561669929316,0.3047134435346484,884.901801635102,6.063040069307787,2.6203318467964767,0.4897705629728015,14.1875,0.019430990406039773,244756.5270198278,0.007720165984086102,2136,1.7003335800512174,2.3397063393710162,0.011210131332082552,0.41266177057405606,0.007298018292682927,0.6562400578428634,0.00028323833132043344,-0.00015767221694295988,0.018624844085495088,989996.7610451477,0.0019086537357042089,0.011210131332082552,0.10202221610122619,0.983473539352417,0.0028380060102790594,3.036020278930664,2.9917514324188232
206,True,0.01,ViT-B_16-in21k,False,0.01,0.9756097197532654,0.965,0.905,0.825,0.995,0.9294597859855023,46,26,7.411482298851592,3,1.0297295375494286e-05,29879977984.0,10.682121276855469,0.0,1.3613624572753906,36.04981522561934,0.1688155084848404,1.7612358331680298,22,0.1729833334684372,0.16660532355308533,-0.01573443027643424,0.001129320416663549,-0.0009726395641853072,0.2991504599867518,916.079081192178,6.031847844277764,2.6463813083483005,0.4980483934760603,15.6875,0.019178949128532276,273995.42814381816,0.007494227059034925,1830,1.8456327837853446,2.396990808133835,0.011479350673905412,0.39845643262300223,0.0072203765227021035,0.6562593444109357,0.00027399667590930984,-0.00023598263843482902,0.01760945404660635,1129315.2735046474,0.0018182557284035787,0.011479350673905412,0.09667383379915631,1.033707857131958,0.002829245524480939,2.9707698822021484,3.002269744873047
207,True,0.0,ViT-B_16-in21k,False,0.03,0.9715446829795836,0.96,0.935,0.82,0.98499995,0.93752760923369,45,25,7.422568855745712,3,1.0385081623098813e-05,26597087232.0,10.728242874145508,0.0,1.3722021579742432,37.9154964035736,0.16541269421577454,1.7637256383895874,22,0.19294780492782593,0.18551482260227203,-0.015414969144148189,0.001022018489265104,-0.0005151680637366827,0.4026093335781262,842.1210681219175,6.138049696737577,2.5842270146697732,0.48377428900792385,23.1875,0.01844397351298675,286459.37637016765,0.008153019508409829,1603,2.063505167897481,2.3072066735648287,0.011952029819301515,0.472670376080784,0.007734634551495016,0.6664272099911007,0.0002244055448048346,-0.00011311592662196487,0.01941035654651926,1304632.5462191475,0.0017901660502807816,0.011952029819301515,0.1037846728756435,1.0009137392044067,0.003790762275457382,2.988703966140747,2.998802900314331
208,True,0.01,ViT-B_16-in21k,False,0.03,0.9735772013664246,0.955,0.87,0.78499997,0.995,0.9075138040628237,45,28,7.437262503177796,3,2.0938727175234817e-05,61605732352.0,10.628599166870117,0.0,1.1175696849822998,39.88133870659324,0.16898952424526215,1.7479681968688965,22,0.2282916009426117,0.22030548751354218,-0.013976206142327474,0.0016801597410477048,-0.0008487128766291767,0.6185737879366213,932.2997426921985,5.994140631231681,2.6194701120119945,0.48129086115487824,8.666666666666666,0.016602895656476477,180029.05537770287,0.009290324486997606,1357,1.7552227629016248,2.346487750896245,0.01085946573751452,0.6065932328751753,0.006730545876887341,0.6573783038356722,0.0002941363144236109,-0.00014857948058228586,0.018957787570946093,1028358.4816447215,0.0016264059468909112,0.01085946573751452,0.10619293794059889,1.0383570194244385,0.005680059548467398,3.094874858856201,2.9827489852905273
209,True,0.0,ViT-B_16-in21k,False,0.03,0.9715446829795836,0.92499995,0.88,0.87,1.0,0.9097022587590612,38,24,7.499926808242176,5,4.282679583411664e-05,130229780480.0,10.895650863647461,0.005540682468563318,1.502684473991394,36.07194549420951,0.17298205196857452,1.7500921487808228,22,0.307953804731369,0.29651549458503723,-0.016537539068770465,0.00199595119883497,-0.0011834709070789053,1.132161713953312,829.983700348897,6.937073165185442,2.649728871936309,0.4851619468033938,41.36,0.01656411817715914,158204.86589941097,0.014146178891393996,901,1.7200451858773882,2.3908780431016137,0.00963958522098057,0.7936009732868907,0.006478716680107233,0.6575725807825493,0.000249110164831962,-0.00014770633264804658,0.017635652918397624,1267588.5448539113,0.0017655526589536764,0.00963958522098057,0.09904754895967108,1.0358545780181885,0.009534749202430248,3.0508341789245605,2.98162841796875
210,True,0.01,ViT-B_16-in21k,False,0.03,0.9735772013664246,0.955,0.885,0.9,0.995,0.9260942354159475,50,27,7.41546717476152,3,1.1400844414310995e-05,31154812928.0,10.172853469848633,0.0,1.3770381212234497,52.90202182734647,0.16936121881008148,1.7582107782363892,22,0.1920139044523239,0.18461960554122925,-0.0163787083257895,0.0010961622948563337,-0.0005143443541100355,0.40507820486681045,844.0372916687626,5.916992409972463,2.579178336085712,0.4990102313948374,14.25,0.020937974109346186,262616.84823186835,0.008663648219847279,3093,2.0101026361396994,2.3068854824515914,0.015040650406504066,0.47646556581627675,0.009352649917476618,0.6735968035894612,0.00023483541785813167,-0.000110190129912349,0.018591583102744363,1225840.1613191226,0.0018560494869946352,0.015040650406504066,0.10207520801152811,1.1139576435089111,0.0038499764632433653,2.878249168395996,2.987262010574341
211,True,0.0,ViT-B_16-in21k,False,0.009,0.9766259789466858,0.97999996,0.9,0.825,0.98999995,0.9327977006731102,53,27,7.397664891651984,3,6.193995432113297e-06,15895984128.0,10.69466781616211,0.0021879146806895733,1.1444549560546875,36.11415363224333,0.16807064414024353,1.7514647245407104,22,0.15634863078594208,0.1508341282606125,-0.015941238680679475,0.0008916215841124407,-0.0004682395269694753,0.25459872537551353,930.1850779141769,6.506948456681619,2.660727828833214,0.4959953639348238,20.1875,0.016993420759421063,376248.86467717256,0.007134198909978184,4060,1.8672922459515893,2.4428706020177686,0.011510453370918487,0.3750075837844087,0.007325684024713147,0.6554481241133052,0.00024584797818193535,-0.00012910829369486374,0.01935656797404816,1364548.9937686822,0.0019671219150886182,0.011510453370918487,0.10340132800117258,0.9908665418624878,0.0023594803642481565,2.955954074859619,2.9993410110473633
212,True,0.01,ViT-B_16-in21k,False,0.009,0.9756097197532654,0.94,0.895,0.90999997,0.995,0.9252562962961685,46,24,7.454845195965689,4,6.645072517130757e-06,19167135744.0,10.509557723999023,0.0,1.24273681640625,46.13268118220251,0.16507671773433685,1.779874563217163,22,0.15071405470371246,0.14494836330413818,-0.015079173276488842,0.0008776400310369194,-0.0004502834577446045,0.2651541466390327,892.4716314435825,6.181691569947691,2.6066209887764695,0.48944721734769836,34.25,0.014206412467883492,423620.4304199644,0.006365656655434753,1739,2.1010487395913278,2.359887184841407,0.01021080368906456,0.39368434038061606,0.006786965994127119,0.6751646857476054,0.0002406011970740835,-0.0001234432544585372,0.01992788175688917,1545238.5598002695,0.0017451170889282788,0.01021080368906456,0.10792684742228956,0.9481406807899475,0.002661727834492922,2.843531370162964,2.9962170124053955
213,True,0.0,ViT-B_16-in21k,False,0.009,0.9725609421730042,0.945,0.9,0.895,1.0,0.9280402140144979,41,24,7.473848007215137,3,1.0227498933090828e-05,30220042240.0,10.97076416015625,0.002562264446169138,1.182012677192688,44.33185025318751,0.17289277911186218,1.7545186281204224,22,0.16679051518440247,0.16054178774356842,-0.01608586788539196,0.0011791173782384635,-0.0006001802231928215,0.29467396200743046,864.0875266830512,6.001464151852328,2.6141433280562243,0.48664398886480204,15.25,0.019648239964693566,269916.56657598965,0.007486648375301489,1635,1.8352307581748937,2.354752468063002,0.010002903600464578,0.4003749723447726,0.006605691056910568,0.6607275525151717,0.0002925746246180451,-0.00014892284330783443,0.01814266113744256,1087802.1755820608,0.00185766351525807,0.010002903600464578,0.09934511942161917,0.9978641271591187,0.002511115511879325,3.0917670726776123,2.985753297805786
214,True,0.01,ViT-B_16-in21k,False,0.009,0.9776422381401062,0.965,0.905,0.835,0.98999995,0.9300138018467381,51,26,7.429048605652304,3,9.230360774381552e-06,27446106112.0,10.577293395996094,0.0,1.3686010837554932,32.58747930046027,0.1666056215763092,1.7642797231674194,22,0.16311578452587128,0.15703818202018738,-0.01709534117698899,0.0009510488287178502,-0.0005279091498671767,0.2870151807412308,938.3841173425042,6.063895707262277,2.625840651534109,0.49136868048779053,14.75,0.016356917971113483,286784.1307258291,0.007006016435370965,1586,1.8380913244456634,2.3741585192285606,0.011672473867595819,0.39818422089009875,0.007142857142857142,0.6555588822601273,0.00023826200062821248,-0.00013225471392865626,0.018013944227176355,1144730.214368648,0.0017551859051736047,0.011672473867595819,0.09975530908039973,0.9608657956123352,0.0027848826721310616,2.9617185592651367,3.0020368099212646
215,False,0.0,ViT-B_16-in1k,False,0.01,0.9715446829795836,0.96,0.89,0.85999995,0.97999996,0.9238919472247153,62,25,7.589164723521798,4,1.8647807564775576e-06,6005524480.0,12.113824844360352,0.0,1.2570173740386963,38.79351540716742,0.17485056817531586,1.8321783542633057,22,0.07443057745695114,0.072751484811306,-0.001663777929558897,0.0003324913898519438,-0.00033976776113405773,0.020053701924195255,1494.7121868333386,5.016954964199574,2.785698271198111,0.46195809665611,1.5555555555555556,0.02680565291862579,884236.3587631717,0.0012900722681945076,32061,1.6194032589101939,2.711498151342756,0.014509068167604753,0.0987489966777983,0.00722364280094414,0.6400895994287847,0.0002773344083038735,-0.0002834036942794703,0.013952153809109108,1060095.572020734,0.0010760622316255894,0.014509068167604753,0.08236753008459492,0.5552047491073608,0.000100923833088018,2.9570746421813965,3.0525481700897217
216,False,0.01,ViT-B_16-in1k,False,0.01,0.9715446829795836,0.96,0.89,0.84,0.995,0.9233379357956506,57,22,7.557163069693338,4,1.0311142659702455e-06,1975417728.0,11.749795913696289,0.0,1.412834644317627,35.90523645985615,0.1700107306241989,1.8317521810531616,22,0.058314353227615356,0.05693040415644646,-0.001929992969552788,0.000262979763909336,-0.0002789613000544593,0.020743442744063638,1471.4371657153974,5.352159959894373,2.8033713850746262,0.47755736235196306,9.555555555555555,0.0353401760239145,1019573.1544390285,0.001344247715463109,9862,1.4879928596743226,2.664416139631349,0.008899873051886664,0.08615020860013398,0.004957021568317249,0.6487992477885908,0.0002378232219658197,-0.00025227597675047894,0.016964641547951728,1127421.9035444842,0.0012156574889282145,0.008899873051886664,0.07790911246042437,0.4428538382053375,0.00013770477380603552,2.8797264099121094,3.063534736633301
217,False,0.0,ViT-B_16-in1k,False,0.01,0.9725609421730042,0.955,0.9,0.865,0.97999996,0.9263919527649292,59,25,7.516888253323227,4,2.2964766230870737e-06,7027905024.0,11.893362998962402,0.0,0.8857055306434631,29.79903063450499,0.1793249249458313,1.843526840209961,22,0.07265816628932953,0.0708191990852356,-0.004022991558312812,0.00027963799558966193,-0.00047015540603836665,0.022590418971576088,1458.3326889052196,5.1777390208956335,2.788540893569749,0.4668299496604804,33.55555555555556,0.024891985448671026,800360.2774032124,0.0013542041113116564,5926,1.468882795476714,2.7043963205814743,0.011201079622132253,0.10195643798655815,0.0058857808857808855,0.6408707166410126,0.00021433303945133823,-0.0003603581775673456,0.013271199394543437,1044221.3838893464,0.001037951525732075,0.011201079622132253,0.07814615187925472,0.45751580595970154,0.00013619217497762293,3.0756609439849854,3.061457633972168
218,False,0.01,ViT-B_16-in1k,False,0.01,0.9735772013664246,0.96999997,0.87,0.84,0.995,0.9194459669226787,62,25,7.528718587361851,4,1.0834874046850018e-06,2400110080.0,11.839743614196777,0.0,1.3498152494430542,39.84684374355228,0.17825445532798767,1.8237197399139404,22,0.06518403440713882,0.06376789510250092,-0.005526135945157377,0.00022409028001998678,-0.0002476663130235131,0.018354933507402908,1423.1779180742749,5.427642217120843,2.8134056717038813,0.4696591972968472,1.5555555555555556,0.02845454289605961,951926.8404818481,0.001450042154358859,12028,1.5434162170538077,2.731676822343744,0.010256410256410256,0.08883671328213613,0.005467647651683128,0.6296558892118155,0.00019847376198699237,-0.00021935473709468973,0.014398358129320167,1074789.6940465996,0.0012842829197236313,0.010256410256410256,0.07868148640041396,0.4846130311489105,0.00010074717283714563,3.0046772956848145,3.067084312438965
219,False,0.0,ViT-B_16-in1k,False,0.03,0.9715446829795836,0.96999997,0.875,0.85999995,0.98999995,0.9230539986451503,64,24,7.603995344856921,3,4.823207746085245e-06,14307571712.0,11.171185493469238,0.0,1.3375234603881836,31.61274018265645,0.1728101372718811,1.815915584564209,22,0.08058331906795502,0.07858447730541229,-0.01106095219996916,0.0004280606274885104,-9.088705751696108e-05,0.04081227288240035,1432.499116920937,4.851076571728231,2.725059780804531,0.47750658027997145,61.55555555555555,0.028600422783310448,697035.3620296245,0.001754269805678632,4941,1.4204723040896752,2.595782579902972,0.01047570850202429,0.12429793677535371,0.005582264957264957,0.6562927708567222,0.000270017419411021,-5.733087365553227e-05,0.01623916775590638,1105015.3634190578,0.0011065801670506166,0.01047570850202429,0.07840620063015111,0.582556426525116,0.00024946327903307974,2.955010175704956,3.0255308151245117
220,False,0.01,ViT-B_16-in1k,False,0.03,0.9684959053993224,0.96,0.875,0.85999995,0.995,0.919716080065585,61,24,7.531580649649362,4,2.0427305571502075e-06,4553596416.0,11.681863784790039,0.0,1.4691317081451416,32.576147850222505,0.1713677942752838,1.827855110168457,22,0.07960561662912369,0.07740709185600281,-0.0002473294881411352,0.00036851013654119535,-0.00024168308336304745,0.033637769992521084,1409.6601079317184,5.613850379970112,2.857433107035906,0.47742392701984254,13.555555555555555,0.032066622113938285,1068095.7089487019,0.0018900542052171497,9199,1.4659973575575873,2.762959030258007,0.008572309589885908,0.11503465248306542,0.0050484406485525185,0.630507831231507,0.00024794435016120314,-0.00016261141588604723,0.01522778532467833,1587469.5130379645,0.0012716834962307273,0.008572309589885908,0.07739866291957131,0.5188056230545044,0.0001914207823574543,2.9840195178985596,3.0659542083740234
221,False,0.0,ViT-B_16-in1k,False,0.03,0.9695121645927428,0.96,0.9,0.78,1.0,0.9211356575768035,55,23,7.59887369715794,4,2.1399155230028555e-06,4632140800.0,11.656695365905762,0.0,1.3868603706359863,22.922058330174035,0.17568105459213257,1.8535614013671875,22,0.07838200777769089,0.07637878507375717,-0.0033187917245026234,0.000326281252301569,-0.00027520432960945993,0.03251890746772736,1333.2131261840684,5.229114276177244,2.773487602163955,0.47461346822619516,13.555555555555555,0.02345166466035,909028.0753432376,0.001566825945058978,6639,1.280818574337988,2.71646337763932,0.013072954649812278,0.11057220660852145,0.0068936877076411955,0.6565877270135656,0.0002286906590825512,-0.00019289083187212975,0.015975283482097265,1296943.2995267655,0.0010981889287098017,0.013072954649812278,0.07750010458291491,0.534553050994873,0.00016498961485922337,3.204766273498535,3.0597381591796875
